,screen_name,Tweet
2402,casaleantonio,{'translation_text': 'Montero and Erazo more than approved their debut. I hope it’s a good omen. Well Larry Vasquez. The three fit into a team that plays by heart.'}
2403,casaleantonio,{'translation_text': 'He won Millionaires and the years begin in the best way https://t.co/PYsPuAEVlK'}
2404,casaleantonio,{'translation_text': 'See you! https://t.co/5OACzjYD9p'}
2405,casaleantonio,{'translation_text': 'New resource management issues at Sergio Arboleda University https://t.co/MHyoQcWjbs https://t.co/TDTFLqd9ym'}
2406,casaleantonio,{'translation_text': 'Analysis of the call list https://t.co/8HtWsNfP5P'}
2407,casaleantonio,{'translation_text': 'Those called for the duel to Peru and Argentina https://t.co/p16qswpsWH'}
2408,casaleantonio,{'translation_text': 'The illusion of having Juanfer and James together... the DT did not want to see Teo and Maca https://t.co/YEEytQcVDD'}
2409,casaleantonio,{'translation_text': 'See you! https://t.co/c2rTYDOZB7'}
2410,casaleantonio,{'translation_text': 'We returned https://t.co/LZFfU0VtIW'}
2411,casaleantonio,{'translation_text': 'We await you with @sebheredia at @RushBetColombia https://t.co/Wdsw5CLM3s'}
2412,casaleantonio,{'translation_text': 'My column this week at @elespector https://t.co/iRSQK58pbr'}
2413,casaleantonio,{'translation_text': 'Good presentation by @CamiOsorioTenis in front of @naomiosaka at #AUSTRALIAXESPN. At the end 3/6 and 3/6. She started nervous before a player of another category but then got into the game and had her chances. Great experience in her first main painting in Australia. Kilometers...'}
2414,casaleantonio,{'translation_text': 'Today at 9 @CamiOsorioTenis will be given the luxury to play against @naomiosaka at the #AUSTRALIAXESPN. A real achievement to get there. Now to enjoy it and try to do the epic. You can!'}
2415,casaleantonio,{'translation_text': 'Anyway it was an unforgettable night for those who debuted in the selection and their families. Hopes are born! Good thing.'}
2416,casaleantonio,"{'translation_text': 'Good for the efforts of Colombia’s alternates. However, the headlines are as confused as the alternates. Without mobility, few dare to leave the libretto. Still, except what Juanfer Quintero produces, few emotions. Well Preciado, Vega and Asperilla.'}"
2417,casaleantonio,"{'translation_text': 'Well, that Spike.'}"
2418,casaleantonio,{'translation_text': 'Unpublished details of controversial business by former presidential advisor and his partner  https://t.co/MHyoQcWjbs https://t.co/BQukMVMzIv'}
2419,casaleantonio,{'translation_text': 'Corticas y al pie de Millonarios https://t.co/0MydM14fjN'}
2420,casaleantonio,"{'translation_text': 'If the departure of Rivaldo to the MLS is confirmed, the arrival of Sossa, coming from Jaguares to @MillosFCofficial'}"
2421,casaleantonio,{'translation_text': 'This is https://t.co/VbMhrnQm1K'}
2422,casaleantonio,{'translation_text': 'My weekly column in @elespector https://t.co/WT0fAupebO'}
2423,casaleantonio,{'translation_text': 'Interesting data for your respective analysis https://t.co/LmniH9rQ1U'}
2424,casaleantonio,"{'translation_text': 'And... of the good players of @cdtolima, there are several, none deserved to be in the call?'}"
2425,casaleantonio,{'translation_text': 'Within the good things this is the consequence of the work of the base at @MillosFCofficial https://t.co/BkmYXVt5Qi'}
2426,casaleantonio,{'translation_text': 'And Teo?'}
2427,casaleantonio,{'translation_text': 'Call for the friendly 16 January https://t.co/FQtmZjFWS8'}
2428,casaleantonio,{'translation_text': 'Teacher. Rest in peace. Thank you so. https://t.co/Y6qVdIV8Ep'}
2429,casaleantonio,{'translation_text': 'Diego Erazo is already an official @MillosFC player'}
2430,casaleantonio,{'translation_text': 'Larry Vasquez and José Abad Cuenu are officially new players of @MillosFCofficial'}
2431,casaleantonio,{'translation_text': 'Millionaires TODAY: Casale asks for big players for 2022  Antena 2 https://t.co/opnb1ZgnWr'}
2432,casaleantonio,{'translation_text': 'Australia is an admirable State. https://t.co/N2cvqLGybF'}
2433,casaleantonio,"{'translation_text': 'Of course, @DjokerNole still has one hope left through the judicial system, but everything points to the fact that it will have to be returned.'}"
2434,casaleantonio,"{'translation_text': 'Well, there are places in the world where you don’t have to be romantic for what has to happen to you. @DjokerNole had to return. In Australia the thing is serious. Well that! https://t.co/FYgDJDkY1D'}"
2435,casaleantonio,{'translation_text': 'More news from Millonarios https://t.co/zbTx5nBJqA'}
2436,casaleantonio,{'translation_text': 'I don’t know the ones in the cellars (there are ones) but I know many fans of @MillosFC official disagree with the way the team is assembled. You can’t ignore the feeling of people. Everything is solved with a large team forward. You can!'}
2437,casaleantonio,{'translation_text': 'The @cdtolima joined up as a big team. Take responsibility for playing a worthy @Liberators. Good one!'}
2438,casaleantonio,"{'translation_text': 'Erazo and Vasquez are good players. Time will tell if they are hires or reinforcements. A couple of big team reinforcements are still missing at @MillosFCofficial. Montero type the archer, as well but offensive cut.'}"
2439,casaleantonio,"{'translation_text': 'Meanwhile @CamiOsorioTenis is in doubt to play AO, vaccinated, in Australia but positive by COVID. Soon improvement!'}"
2440,carlitosvargasm,"{'translation_text': ""Well, I think my egoteca gives more likes than my phrases, hahahahahaha, so here's one of so many that I'll go up, happy weekend for everyone https://t.co/2EgLsrOeCh""}"
2441,carlitosvargasm,"{'translation_text': '“Life is like soup, it knows what you throw it.” So a friend told me these days and now I’m putting some new ingredients into my soup, into my life.'}"
2442,carlitosvargasm,"{'translation_text': 'A follower of my friend @MENDEZMARY55 jociously said that I was telling lies about Mary’s “natural” color, here is evidence that I am not lying, hahajaja https://t.co/XVRPP4qKO9'}"
2443,carlitosvargasm,"{'translation_text': 'This photo is the return of the set of La Red, after a year and ten months of not playing the recording studio. I am very happy with the new set that we release today for you our faithful followers. Jueputaaaaaa que blissaaaaaaaa  https://t.co/3el0tZP7NT'}"
2444,carlitosvargasm,"{'translation_text': ""It is time for one to have autonomy from one's life, if life is painful  https://t.co/qDIpyRxf5X""}"
2445,carlitosvargasm,"{'translation_text': '#EdgardoRoman was always at the service of art, I will tell you my anecdote. In 2003 we had college salaries, we were looking for a recognized actor but that would fit our budget, we knocked on the doors of several actors, but it was him (thread)'}"
2446,carlitosvargasm,"{'translation_text': 'I am more than grateful with my life, with the climbs and descents of the roller coaster that assigned me the destiny. I do not ask for changes but experiences and that the 2022 is more chimba than the previous #HELIZAÑO para tod@s'}"
2447,carlitosvargasm,"{'translation_text': ""Last night I asked what they wanted from me and although it wasn't the answer I wanted to hear, I felt that I was free and I was dumb. Happy Easter""}"
2448,carlitosvargasm,"{'translation_text': 'Thank you for all this year, from the good, to the bad, I love you'}"
2449,carlitosvargasm,"{'translation_text': ""I'm still the same, weak, lazy, with constant fever, sleepy, taking lemon, moringa, orange, dolex flu, ivermectin accompanied virtually by my doctor and I'm stable. Perfect saturation. THANK YOU FOR GIRLS. #COVID19""}"
2450,carlitosvargasm,"{'translation_text': 'With this #COVID19 I have awakened a sensitivity that I do nothing but cry, I see a cargo plane and I cry the boxes'}"
2451,carlitosvargasm,"{'translation_text': 'I have #COVID19 I tell it here not for giving lore, but I have embraced people since Sunday 5 Dec in Medellin and Saturday 11th in ‘Cassette Fest’ where I danced to a whole henhouse, I kissed with others. More photos hugged, then it is to warn them... '}"
2452,carlitosvargasm,"{'translation_text': 'I love black humor, sarcasm, irony, hypocrisy, sensitivity. All the human emotions involved in the good taste of fashion that has #SexAndTheCity. I laughed and cried with the new season 17 years later. #HBOMax https://t.co/ZfcFEpZfc9'}"
2453,carlitosvargasm,{'translation_text': 'The person who invites me again to party the block. https://t.co/MCAVonQyVK'}
2454,carlitosvargasm,"{'translation_text': 'Have you ever felt affronted without having anything with the person you like? Well that’s how I feel these days, hahahahaha... corny crazy, not fucked up'}"
2455,carlitosvargasm,"{'translation_text': 'Well, last night I was at Christmas light tests and they were ready for today #DiaDeVelitas So happy day for everyone in the world https://t.co/5ljhxZv4WK'}"
2456,carlitosvargasm,"{'translation_text': ""I like music but I'm not an expert at it. I'm enrolled in 4 music platforms because I like to corroborate what the press and artists say. @DeezerLatino and @SpotifyColombia got my annual summary, but not... (thread) —— #SpotifyWrapped #MyDeezerYear https://t.co/qiigew3HSB""}"
2457,carlitosvargasm,"{'translation_text': 'Happy start of #Christmas for everyone in the world, that ricooooo, I love the sun, the weather and the Christmas atmosphere'}"
2458,carlitosvargasm,"{'translation_text': 'I just saw the movie #Enchanto The mountains, the wax palms, the animals, the snowfalls, the river of La Macarena, the costumes, the music, everything is great. What I liked most is that #Disney included our reality, DISPLACEMENT and VIOLENCE so begins this beautiful movie'}"
2459,carlitosvargasm,"{'translation_text': 'Today was a day of flying and so far I find out about the death of a great friend of the soul, #MauriciLeal and his mother. QEPD, I love them and I will miss them, peaks as far as they are.'}"
2460,carlitosvargasm,"{'translation_text': ""Does your nobility ever turn against you because helping someone or family ($) becomes an obligation? Well, if it's happened to me, I get tired, I breathe deeply and I say NO. Because everything has a limit and the limit is respect.""}"
2461,carlitosvargasm,"{'translation_text': 'I got to see the famous #full moon of the century from the plane, we were stuck to the window like gamines on the counter, what beauty https://t.co/wPQkI8nqaK'}"
2462,carlitosvargasm,"{'translation_text': 'This is another series that I gladly recommend, based on a real story where tell the triquiñuelas behind football. And look, you don’t need to know about football, bravo @SoyAndresI love your work and your agility of taking the Chilean accent you are “the last suck of mate” https://t.co/Y0Ibo9Wpyg'}"
2463,carlitosvargasm,"{'translation_text': ""I don't know if the same thing happens to them, but around the age of 40 I entered into a lethargy, with laziness to social life, rumbas and everything that involves late night. Almost 10 years with locha, but lately I have felt a rebirth, thirst to devour the world and among those rumba. #Cartagena I gave it all""}"
2464,carlitosvargasm,{'translation_text': 'In #Colombia you have a good time. I came with a patch of friends to #Cartagena and we were at #Islabela in #IslasDelRosario https://t.co/D3CpdSJzeN'}
2465,carlitosvargasm,"{'translation_text': 'Finally, jajajaja @SonyMusicCol invited us to @Bombysonbata and me to the #podcast called #DemystifyingAlVallenato And we are greeted with the question “the vallenato is pa’ corronchos? Oh! And there one says? So prepare, tomorrow you can see or hear  https://t.co/IJWfPueMCG'}"
2466,carlitosvargasm,"{'translation_text': ""That's what the #BillGates documentary on #Netflix seems to me to be a conscious man looking for the balance between humanity and the planet. Finally, it all comes down to interests between countries. https://t.co/mienpefCV4""}"
2467,carlitosvargasm,"{'translation_text': 'I just saw the film #Memoria winner of the “jury award” @cannesfestival and I agree with my fellow friends who have already seen it. Hard to understand, of very long scenes... — #cine #Entretenimiento'}"
2468,carlitosvargasm,{'translation_text': 'Happy day of #halloween2021 and at @LaRedCaracol we disguise ourselves as beings of another world. https://t.co/dmfhtN2eL4'}
2469,carlitosvargasm,"{'translation_text': 'Those gays like #JoshCavallo and I, we prefer to face the world with our history to take away judgments and weights of pain and silence. Rejections? They will always be on the order of the day The ideal? That sexuality is not a point of difference https://t.co/yIytOFwps0'}"
2470,carlitosvargasm,{'translation_text': 'My two favorite films from #PelisDeUltraTumba are: “The Exorcist” and “The Exorcism of Emily Rose”  and yours? #Entertainment #Halloween #cine https://t.co/0auItzgTd5'}
2471,carlitosvargasm,"{'translation_text': 'At last you said @fdbedout . They are also insignificant, mediocre and unadmirable. Forgive me but I am outraged to see that Australia, New Zealand, Germany and other countries their officials do their job as well as #AngelaMerkel that they fire her with applause https://t.co/X2vPnpEvCv'}"
2472,carlitosvargasm,"{'translation_text': '“Bitch” the song of @JBALVIN and #Tokischa is no longer on the platform of #YouTube. I don’t know if thin thread with what I’m going to say, but I don’t see the video assaulting the woman, nor is it racist. They were inspired by sadomasochism, a different way... #JBalvin #Music'}"
2473,carlitosvargasm,"{'translation_text': 'They have to watch the documentary of @britneyspears That bad father had, like him, there must be millions in the world, exploiting children under misused tutelage that led #BritneySpears to be a slave to his dad. So it lasted 13 bitter years. @NetflixLAT #Netflix #Entretenimiento #Music'}"
2474,carlitosvargasm,"{'translation_text': ""Hahahaja, that's why I travel in economics and in any airline, because from the #pandemia they no longer give anything. And you know that the menu of the airlines in #Colombia were juices malucos, water, soda or red. And pa todoss, jahahahajaja https://t.co/oxJcCuf59m""}"
2475,carlitosvargasm,{'translation_text': 'With that goal overturned by #VAR I think @YerryMinaCF felt #AriadnaGutierrez IN #MissUniverse TWO MINUTES OF HAPPY AND CHAO MORRRR https://t.co/MJbYK7D2Cl'}
2476,carlitosvargasm,{'translation_text': 'Now I ask: Does the wax figure look like #square? https://t.co/ui81Bcwlup https://t.co/vHZlCPC3vF'}
2477,carlitosvargasm,"{'translation_text': 'It rains so crumbling that leaving gives me laziness. Thank you #Minca thank you friend @marlongsosa , thank you hostel ‘Rio Element’ for the beautiful experience of sleeping by the river and bathing outdoors https://t.co/Q1kV4Aih9t'}"
2478,carlitosvargasm,"{'translation_text': 'I also had #depression a few years ago, the solution was to face them without fear. That’s why I joined this project to help those who suffer from it, it’s called #SpeakToBewell from @PqquieroEstarBn And don’t be afraid to talk FRESH ALL — #HealthMental #Colombia #depression https://t.co/Dcxyll0wiv'}"
2479,carlitosvargasm,"{'translation_text': 'Enjoying what I deserve, happy pretend for everyone, you are loved and respected... BEBÉS  What are you guys up to?  #Colombia #Magdalena #Travel https://t.co/vXzQieoHeW'}"
2480,carlitosvargasm,{'translation_text': 'This photo says more than a thousand words. #ThursdayfromReactions https://t.co/seKv4j6K2q'}
2481,carlitosvargasm,{'translation_text': 'All about the Grammy today with Maria Isabel De Los Rios https://t.co/u8rrxhw1jq'}
2482,carlitosvargasm,"{'translation_text': ""I'm waiting for you TODAY at my #Space 9:00 PM Topic: @LatinGRAMMYs Guest: @Fromerivers Your questions: through the “HT” #AskVargas — #LatinGRAMMY #grammylatino #music #music #entertainment #AlAir  https://t.co/Oca4bmxHkJ""}"
2483,carlitosvargasm,"{'translation_text': 'ATTENTION. Following the controversy that sparked the nominations of the @LatinGRAMMYS TOMORROW October 6, 9 at night, I will have an expert in my #Space @Fromerivers who is part of the team of nominees for these awards as @NoelSchajris (hilo) #Music #LatinGRAMMYs #Colombia'}"
2484,carlitosvargasm,{'translation_text': 'When you fall #Instagram #WhatsApp and #Facebook . #Twitter becomes king https://t.co/lgtKYUnCy2'}
2485,carlitosvargasm,"{'translation_text': ""Accepting loneliness as a pleasant company in your life diminishes the option of wanting to share your space with someone and I think I'm going straight to be a bachelor, hahahaha. What are you?""}"
2486,carlitosvargasm,{'translation_text': 'The square is heated again between @Resident and @JBALVIN Listen to this thread — #JBalvin #Residende #Entertainment #Music  https://t.co/OkM6c6sUaM'}
2487,carlitosvargasm,"{'translation_text': 'And I clarify, I love, I respect and I have a good friendship with @JBALVIN and I will always support his crazy  — #LatinGRAMMY #Entertainment #AlAir #Music #Music'}"
2488,carlitosvargasm,"{'translation_text': 'I believe that many colleagues (journalists) who freely express their opinion and support @JBALVIN make a human good of friendship and recognition of their good work, but do not understand how @LatinGRAMMYs works — #LatinGRAMMY #AlAir #Entertainment'}"
2489,carlitosvargasm,"{'translation_text': ""After yesterday's menu, what are you having lunch with today? #GrammyLatino #Music #music #GRAMMYS #Entertainment""}"
2490,carlitosvargasm,"{'translation_text': 'I have never gone to some #LatinGRAMMY this event augurs well because there are several Colombian nominees, headed by #Camilo and in disorder I name them the other compatriots (thread) —— #HappyMartesAAll #AlAir #LatinGRAMMY #Entertainment https://t.co/GERBxOQkJb'}"
2491,carlitosvargasm,"{'translation_text': 'May my @tripleCIbarguen not be tempted by politics, which although its intentions are clear and good, I know by the history of other celebrities, as they are used by political parties to make their misdeeds #Sport #Entertainment #AlAir https://t.co/H3lpLazGpx'}"
2492,carlitosvargasm,"{'translation_text': 'I fell asleep at 7:00 p.m., woke up as I was dislocated at 3:00 a.m. At this time I started to plan my dreams, smile, I get excited, I yearn and I crave. Normal anxiety, the one we all have. My best advice is (thread) —— #AlAir #Entertainment #LaRed'}"
2493,carlitosvargasm,"{'translation_text': 'I felt a lot of happiness with my first #Space Thanks to everyone who connected to one of my dreams and curiosities, thanks @diana_astrologa and @SrtaHenao for believing in my crazy '}"
2494,carlitosvargasm,{'translation_text': 'Today speaking of astrology! Leave your questions using the #AskVargas we will answer them Ai aire '}
2495,carlitosvargasm,"{'translation_text': ""Come to my Space! Connect NOW we'll talk about #astrology and we're raffling two astral cards and in the end we give the winners WELCOME #AskVargas https://t.co/fNt4lLtQOA""}"
2496,carlitosvargasm,"{'translation_text': ""I'm scared shitless but ready for TODAY my first #Space 9:00PM (Colombia) Here at #Twitter Many topics give us #INVITED Astrology @diana_astrologa #Entertainment #AlAir #astrologia""}"
2497,carlitosvargasm,"{'translation_text': ""Did you know that Colombia's astral letter is dated July 21, 1810 and what the time of birth was at 3:30 AM? I invite you to ask what you want with the #AskVargas Listen audio INVITADA @diana_astrologa — #Entertainment #AlAir #Astrology #Colombia #Bogotá https://t.co/p3HzAmNJh4""}"
2498,carlitosvargasm,"{'translation_text': 'What will be the importance of #Colombia in the world for the environment? Discover it this Thursday, September 23 through #Astrology In my #Space Here at #twitter 9:00 PM #EnVivo #AlAir #Entertainment #Colombia #Astrology #Environment'}"
2499,carlitosvargasm,"{'translation_text': 'Uff, I am happy and nervous because I have been building this dream of growing professionally by exploring social networks. This is my first #Space in #twitter I chose #astrology because I frequent it and want us to understand it more. (thread) #AlAir #Entertainment #Astrology https://t.co/oBoRyBeuga'}"
2500,carlitosvargasm,{'translation_text': 'Today I will look in the mirror and tell myself how much I love myself and how good friend I am to myself.  Happy day #amoyamistad for everyone. I love them #Colombia'}
2501,carlitosvargasm,"{'translation_text': ""I wanted to doll and buy the #Barbie from @CeliaCruz and what a surprise, they don't sell it. It's a tribute to the #KingdomFromLaSalsa and our #HerenceHispana I'm sure more than one of us will be willing to play with her and her dresses, hahaja #Entretenimiento #AlAir https://t.co/vTXZK3Ucik""}"
2502,carlitosvargasm,"{'translation_text': ""I wasn't dead, I was partying and well accompanied, hahahahaha, called me by video call and laughing shit, my God @TinoasprillaH that scared #football #tinoasprilla https://t.co/V4VK48jLF3""}"
2503,carlitosvargasm,"{'translation_text': 'And to this day the thing remains the same, visiting in the same way, jajajaja. This is a #tbt that falls on the birthday of my sister @vivarama whom I love and respect with all my soul. Thank you my life for everything in all. #happybirthday #September https://t.co/Pfg3uCbt1L'}"
2504,carlitosvargasm,"{'translation_text': 'Hahahahahahaha, I have enough chryspeta to see us that fantastic out of control, hahahahahaha. https://t.co/H345sK5WUK https://t.co/wyAVLLptGH'}"
2505,carlitosvargasm,{'translation_text': 'Today I go to bed listening with nostalgia and joy two bands that marked my adolescence @UB40OFFICIAL and @RollingStones Thank you life that you allowed me to see them live. Peace in your graves my dear #CharlieWatts and #BrianTravers #Music #Music #UB40 #RollingStones '}
2506,carlitosvargasm,"{'translation_text': 'From those phrases that I identify, that I apply in my life and that I have been victimized, not for lying, I mean, almost a güuón, hahahaha. But a while ago everything has changed in my life.  #NosContamine #FraseDelDay https://t.co/mA6vEabQ7a'}"
2507,carlitosvargasm,{'translation_text': 'For me it is a pleasure to help Colombian children and adolescents with education and protection. I was happy when they called me from the channel @CaracolTV to ask me if I wanted to be friends with @UNICEFColombia and the future adults of my country...  #Unicef #UnicefColombia https://t.co/WEpUC2ZwxT'}
2508,carlitosvargasm,"{'translation_text': 'With the good morning that we all deserve, I must say that the words with which he said goodbye #LionelMessi from @FCBarcelona_es were with tears of gratitude, how beautiful and touching it is to see sensitivity when it is natural. Thank you #Massi  #FCBarcelona #Barcelona https://t.co/Bbux0GZSio'}"
2509,carlitosvargasm,"{'translation_text': 'Esooo is, that your deeds speak for you, CONGRATULATIONS @AZambrano400 https://t.co/ObETGs5KY1'}"
2510,carlitosvargasm,{'translation_text': 'No more #fleets (stories) from @TwitterLatAm but follow the #spaces that I love'}
2511,carlitosvargasm,"{'translation_text': 'I met you two @Moni_Sarai and @estefanialzp the AMO so much, it gave me so much excitement, that I was already looking for a clothes hook to resping “my yams”, the music? GOOD, the classic sells and you did DIVINELY. Olympic Games #colombia #nadosyncorized https://t.co/de778dDHaS'}"
2512,carlitosvargasm,"{'translation_text': '@yuberjenherney1 was noticed the good game but the judges thought it was not. Even his rival, the Japanese, was surprised to have won.'}"
2513,carlitosvargasm,{'translation_text': 'Those who have #TikTok sign up because we left for #DesafioEnTikTok this July 29 by only @TikTokLatAM #TatanMejia and #Frankmirk https://t.co/wA10R0xQrC'}
2514,carlitosvargasm,"{'translation_text': 'Ufff, my God, this was just entered to @CaracolTV divina mi @jessicacediel as always showing up for the loaded of a dead, hahahaha, I love you. Thank you guys from the club https://t.co/iGOlXnZ6TB'}"
2515,carlitosvargasm,{'translation_text': 'I’m getting a “space” on @shakira and its new single #DontWaitUp looking for some music experts and seeing how we’re doing do you like the idea? #Shakira #ShakiraIsBack #space #space'}
2516,carlitosvargasm,{'translation_text': 'The drop that overflowed the cup was 52 years ago at the #stonewall bar in #newyork It was that key moment for our #pride to be commemorated today. I always live grateful #colombia #pridemonth #orgullogay https://t.co/TXLwpCTKHD'}
2517,carlitosvargasm,"{'translation_text': 'There are days of SOLIDAD to think about. For some, Sundays are of melancholy and deep pain because they anchor their mind in what “was not” or what “could be”, for me, it is one of the best pleasures in the world, to thank myself that I go here, in the famous NOW.'}"
2518,carlitosvargasm,"{'translation_text': 'I would be 9 years old, my dad had just received his advice to sergeant major and by that time he was the oldest and most decorated non-commissioned officer in the country. The journalist, Gloria Congote, asks me and my sister, what if we wanted to be military... #PrideAlways (thread) https://t.co/6ojU5RyCsZ'}"
2519,carlitosvargasm,"{'translation_text': 'For you, my friend, if they let you be you will become great as you have dreamed, the best of luck because you assume a position in the midst of chaos, I love you https://t.co/XA40KlCVkh'}"
2520,carlitosvargasm,"{'translation_text': 'Never had been, my grandfather was killed with 11 bullets in front of his house in 1980 and it was my mother, with my arms, who opened him to the murderers. https://t.co/ZHK0XCkbpr'}"
2521,carlitosvargasm,{'translation_text': 'In my #Cartago of the soul are planted ValleDelCauca #paronational https://t.co/6GmU5m3MqO'}
2522,carlitosvargasm,"{'translation_text': 'Impotence is a very bizarre thing Cali, I am so sorry. I start to think about the families and the anxiety they feel these days, who see their children leaving and the rest of the day is a constant anguish. #colombia #cali #valledelcauca #cartago #pereira #paronacional https://t.co/7lHpZccpYg'}"
2523,carlitosvargasm,"{'translation_text': ""The former mayor Peñalosa is right to denounce vandalism and I am sane with him, but I, without being a devil's lawyer and being impartial, if I understood the symbolism of busts falling in the country. And it is that... Follow the thread #ParoNational9M #ColombiaEnAlertaReja https://t.co/vIF7xtd2KA""}"
2524,carlitosvargasm,"{'translation_text': 'Thanks to heaven this replicates everywhere, I feel more and more supported by reason. Reason we as #Colombian have and from what we came complaining years ago, thank you #world #ParoNational7M #ColombiaSOSDDHH https://t.co/uw4jcaTznq'}"
2525,carlitosvargasm,{'translation_text': '“Because those of us who are cuckoos dropped our eggs.” #ColombiaSOSDDHH #ParoNationalColombia #paronational https://t.co/ADNBzoRSVK'}
2526,carlitosvargasm,"{'translation_text': ""Bravo, that's right #Manizales that's right #Colombia  My skin is lifted every time I see my country united for the same purpose, #Equality . Don't believe I've cried several times, I stay thoughtful at night... #ParoNational5M #ParoNational https://t.co/rqCAuCiM1p""}"
2527,carlitosvargasm,"{'translation_text': 'Stop, please, that defending our rights does not become a battlefield, everyone, everyone  #Paro3M #paronacional Return home #volvernacasa #ColombiaInAlertaRoja #ColombiaSOS #ColombiaResistance #CALIRESISTENCE'}"
2528,carlitosvargasm,"{'translation_text': 'When I was a child, we were forced to respect the cassocks and politicians, of course, because at that time the #Digital Transformation did not exist and we believed that religion and politics were our law. Thank God...'}"
2529,carlitosvargasm,{'translation_text': 'It is true https://t.co/4znFEnD42d'}
2530,carlitosvargasm,"{'translation_text': ""I gave up the prepaid one when I was denied permission for an eye exam. I did it conscientiously for several reasons: I don't use almost the prepaid one, it becomes a monthly one that makes room, I feel obliged to pay for a service with CONDITIONINGS... https://t.co/kaFO6NJLL1""}"
2531,carlitosvargasm,"{'translation_text': 'Like your dear Suso, #Cali of my soul, I love to see the union of my #ValleDelCauca , but gentle boys, in love, this is where we show the EDUCATION that we were given at home with effort  https://t.co/v0KJYvjhge'}"
2532,carlitosvargasm,{'translation_text': 'I find wicked the one who defies the anger of a people waiting for them to tire of shouting their rights. Remember that the one who ignores will be ignored and the one who attends will be heard #ParoNational1M'}
2533,carlitosvargasm,{'translation_text': 'This happens when the wisdom and intelligence of a leader becomes POWER. Here it is already anti-leader. I love them.'}
2534,carlitosvargasm,"{'translation_text': 'Today I feel sexy, hahahahahaha, a while ago I wanted to look a pintica like this, cheberonga, eighty, of those we saw on TV, hahahahaha, #HappyWeekSanta https://t.co/YzWH6w2Cym'}"
2535,carlitosvargasm,{'translation_text': 'Do you sometimes feel anxiety even if you have everything up to date? That we are not satisfied with what has been achieved but with what we have hoped for and that when we achieve it that void is still there. And with that “there” I realize that it is not my dreams the problems but that I am “I” by NOT enjoying them?'}
2536,carlitosvargasm,"{'translation_text': ""Today we celebrate the RIGHT TO WOMEN'S EQUALITY, not to WOMEN for beautiful, feminine and baby reproductive. So I celebrate that we have EQUALITY, happy day my loves. #DayInternationalDeLaMujer""}"
2537,carlitosvargasm,"{'translation_text': 'From the most exciting news I have read lately, congratulations to the author and writer @hectorabadf because he managed to bring his feeling to the lyrics, to @FernandoTrueba_ for doing it in cinema and to @DagoGarciaProd @CaracolCine for making it happen https://t.co/AIMwfWald2'}"
2538,carlitosvargasm,"{'translation_text': 'From the most chimba town in Colombia #Cartago #ValleDelCauca FELIZ #DiaDeLasVelitas for everyone. Here with the kings of my family, PAPA and MAMA at #CathedralOur LadyDelCarmen https://t.co/oEeJaiEL7p'}"
2539,carlitosvargasm,"{'translation_text': 'MORE CLARO DOES NOT SONG A GALLO, with the presidential election that took place yesterday in the USA it is demonstrated that the political inconsistency is WORLD. Thus will be realized the voters “wanna be”, that is, those who “wanna be” want to be what they want to be, to seem to be what they are not going to be...'}"
2540,VLADDO,"{'translation_text': '«News populism» — #NuevaColumna en @ELTIEMPO — On Journalist’s Day, instead of celebrating, we should reflect on whether we are fully complying with the postulates of the “most beautiful office in the world”, which Camus spoke of https://t.co/Y4zKFsFaMW via @el tiempo https://t.co/lrt1L6BhGP'}"
2541,VLADDO,"{'translation_text': ""And, well, I also fell into #TikTok... (but don't panic: I'm not in the election campaign) https://t.co/11mdAjbbY4""}"
2542,VLADDO,{'translation_text': '#FavouresTweathers 1.— I’m new to @Twitch; I invite you to follow me. I’m like @vladdochannel 2.— What accounts do you recommend me to follow on that platform? 3.— I accept “tips and tricks” to use that account... #Thank you https://t.co/tiJqxKloWT'}
2543,VLADDO,{'translation_text': '#NewBanner https://t.co/QJoUn9EVs1'}
2544,VLADDO,{'translation_text': 'Chapeau  https://t.co/2O7IzxNC88'}
2545,VLADDO,"{'translation_text': ""There is nothing wrong with the pre-candidates of the different coalitions arguing, challenging and disputing; that's what it's all about: that there is a diversity of options. — The important thing is that the discrepancies are given with height and loyalty. And that after the consultations ALL support the winner.""}"
2546,VLADDO,{'translation_text': 'Great news https://t.co/AwdyhJSk7H'}
2547,VLADDO,{'translation_text': '#NewViñeta at @ELTIEMPO https://t.co/TkOLLciUz6'}
2548,VLADDO,"{'translation_text': 'As usual, we are already on our weekly appointment with @VozAfonica and @ReinaMauricio, at @TimeDelBrunch. On the air... https://t.co/1x1pxyJWiG'}"
2549,VLADDO,"{'translation_text': 'I subscribe this column to @JuanCarBotero, without changing a comma https://t.co/GtshaV7Unx'}"
2550,VLADDO,{'translation_text': 'You can now also find the @TimeDelBrunch in #YouTube: https://t.co/YgHnfABLVv'}
2551,VLADDO,{'translation_text': 'Terrific anecdote. — Better than many fiction stories https://t.co/TJoqVR4IKn'}
2552,VLADDO,"{'translation_text': 'The sadness produced by the Colombian Team  Petro gathered with Pope Francis  Russia can invade Ukraine — This is what we talk about today in the @TimeDelBrunch, with @ReinaMauricio and @VozAfonica — On the air already... Via #spreaker https://t.co/zdkNUyKKtX'}"
